id_cliente,nome,estado,cidade,regiao,segmento,porte,data_cadastro
1841,Thiago Oliveira,DF,Brasília,Centro-Oeste,B2C,Médio,2024-12-23
1842,Bruno Silva,SP,Ribeirão Preto,Sudeste,B2C,Grande,2024-05-11
1843,Larissa Almeida,MT,Rondonópolis,Centro-Oeste,B2B,Grande,2024-02-26
1844,Larissa Silva,DF,Brasília,Centro-Oeste,B2B,Pequeno,2023-06-09
1845,Bruno Carvalho,PA,Santarém,Norte,B2C,Médio,2023-06-03
1846,Mariana Carvalho,DF,Brasília,Centro-Oeste,B2B,Pequeno,2025-10-09
1847,André Carvalho,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2023-05-04
1848,Pedro Gomes,GO,Goiânia,Centro-Oeste,B2B,Pequeno,2024-03-11
1849,João Costa,SC,Joinville,Sul,B2B,Pequeno,2023-01-27
1850,Rafael Santos,RJ,Niterói,Sudeste,B2B,Grande,2024-03-18
1851,Camila Costa,PR,Foz do Iguaçu,Sul,B2C,Médio,2025-08-16
1852,Bruno Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2025-02-27
1853,Mariana Gomes,GO,Rio Verde,Centro-Oeste,B2B,Grande,2024-01-20
1854,Lucas Pereira,CE,Juazeiro do Norte,Nordeste,B2B,Médio,2025-09-25
1855,Carlos Santos,SP,São Paulo,Sudeste,B2C,Grande,2023-08-03
1856,Rafael Costa,SP,Santos,Sudeste,B2C,Pequeno,2024-11-28
1857,Felipe Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Médio,2024-03-03
1858,Lucas Silva,pa,Ananindeua,Norte,B2C,Médio,2025-12-16
1859,Fernanda Gomes,DF,Brasília,Centro-Oeste,B2B,Grande,2025-11-18
1860,Juliana Oliveira,CE,Juazeiro do Norte,Nordeste,B2C,Grande,2024-10-03
1861,Juliana Gomes,SC,Blumenau,Sul,B2B,Grande,2024-09-30
1862,Fernanda Costa,GO,Goiânia,Centro-Oeste,B2B,Médio,2025-07-18
1863,Renata Almeida,PE,Caruaru,Nordeste,B2C,Médio,2023-11-12
1864,Pedro Gomes,MG,Uberlândia,Sudeste,B2C,Pequeno,2025-10-30
1865,Larissa Santos,MG,Contagem,Sudeste,B2C,Médio,2023-08-05
1866,Bruno Gomes,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2023-09-24
1867,Rafael Silva,PR,Foz do Iguaçu,Sul,B2C,Grande,2024-03-24
1868,Thiago Silva,ES,Cariacica,Sudeste,B2B,Grande,2025-01-14
1869,Mariana Pereira,ES,Serra,Sudeste,B2C,Médio,2025-02-28
1870,Pedro Souza,MG,Contagem,Sudeste,B2C,Grande,2025-07-15
1871,Mariana Oliveira,MT,Cuiabá,Centro-Oeste,B2C,Grande,2025-11-17
1872,Fernanda Oliveira,BA,Ilhéus,Nordeste,B2B,Médio,2024-02-20
1873,Rafael Ribeiro,RJ,Petrópolis,Sudeste,B2C,Pequeno,2025-03-30
1874,Rafael Costa,ES,Vila Velha,Sudeste,B2B,Médio,2024-01-20
1875,Amanda Carvalho,MG,Contagem,Sudeste,B2C,Pequeno,2023-05-21
1876,Aline Silva,PR,Foz do Iguaçu,Sul,B2C,Médio,2024-07-23
1877,Juliana Oliveira,ES,Vitória,Sudeste,B2B,Médio,2025-05-16
1878,Amanda Almeida,DF,Brasília,Centro-Oeste,B2C,Grande,2023-12-03
1879,Bruno Silva,DF,Brasília,Centro-Oeste,B2B,Médio,2024-09-21
1880,Pedro Costa,SP,Ribeirão Preto,Sudeste,B2B,Médio,2023-07-29
1881,Carlos Santos,PA,Santarém,Norte,B2B,Pequeno,2023-10-29
1882,Juliana Ribeiro,SP,Campinas,Sudeste,B2C,Grande,2025-08-02
1883,Renata Pereira,SC,Chapecó,Sul,B2C,Pequeno,2023-08-08
1884,Thiago Pereira,GO,Goiânia,Centro-Oeste,B2C,Pequeno,2023-08-14
1885,André Souza,PE,Caruaru,Nordeste,B2B,Grande,2024-05-07
1886,Mateus Almeida,SP,Ribeirão Preto,Sudeste,B2C,Grande,2023-02-03
1887,Larissa Ribeiro,MS,Corumbá,Centro-Oeste,B2B,Grande,2025-08-01
1888,Aline Oliveira,ES,Vitória,Sudeste,B2C,Médio,2024-01-19
1889,Mateus Costa,MT,Sinop,Centro-Oeste,B2B,Grande,2024-06-30
1890,Lucas Almeida,CE,Sobral,Nordeste,B2B,Grande,2023-02-28
1891,Rafael Pereira,MG,Uberlândia,Sudeste,B2B,Grande,2025-09-02
1892,Amanda Gomes,CE,Juazeiro do Norte,Nordeste,B2C,Pequeno,2025-12-23
1893,Carlos Souza,MS,Três Lagoas,Centro-Oeste,B2B,Pequeno,2025-07-16
1894,Lucas Santos,PR,Londrina,Sul,B2B,Médio,2024-12-21
1895,Bruno Pereira,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2024-06-27
1896,Rafael Gomes,PE,Caruaru,Nordeste,B2B,Médio,2023-08-31
1897,Pedro Pereira,PR,Curitiba,Sul,B2B,Pequeno,2023-06-22
1898,Fernanda Gomes,BA,Salvador,Nordeste,B2B,Grande,2024-12-26
1899,Aline Pereira,BA,Salvador,Nordeste,B2C,Pequeno,2025-06-02
1900,Rafael Ribeiro,CE,Fortaleza,Nordeste,B2C,Médio,2024-03-10
1901,Fernanda Oliveira,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2023-11-05
1902,Camila Almeida,RJ,Campos dos Goytacazes,Sudeste,B2C,Grande,2025-03-23
1903,Camila Oliveira,GO,Goiânia,Centro-Oeste,B2C,Médio,2025-10-25
1904,Patrícia Silva,ES,Cariacica,Sudeste,B2B,Grande,2025-06-01
1905,Felipe Gomes,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2025-11-06
1906,Patrícia Pereira,DF,Brasília,Centro-Oeste,B2B,Médio,2024-11-14
1907,André Pereira,SC,Blumenau,Sul,B2C,Grande,2023-04-19
1908,Larissa Silva,GO,Goiânia,Centro-Oeste,B2B,Grande,2025-06-22
1909,João Souza,PA,Belém,Norte,B2C,Pequeno,2024-07-12
1910,Rafael Costa,SC,Florianópolis,Sul,B2B,Grande,2025-01-27
1911,Renata Almeida,MS,Corumbá,Centro-Oeste,B2C,Grande,2023-07-20
1912,Larissa Santos,SC,Joinville,Sul,B2B,Grande,2023-04-11
1913,Renata Silva,PE,Olinda,Nordeste,B2B,Grande,2025-02-22
1914,Fernanda Ribeiro,SP,Ribeirão Preto,Sudeste,B2C,Médio,2025-05-15
1915,Juliana Ribeiro,PE,Recife,Nordeste,B2C,Pequeno,2024-02-02
1916,Aline Carvalho,SC,Florianópolis,Sul,B2C,Grande,2024-08-25
1917,André Gomes,PR,Foz do Iguaçu,Sul,B2C,Grande,2024-01-23
1918,Thiago Souza,BA,Vitória da Conquista,Nordeste,B2C,Médio,2025-04-04
1919,Fernanda Silva,SC,Blumenau,Sul,B2C,Grande,2023-12-28
1920,Beatriz Carvalho,PE,Petrolina,Nordeste,B2B,Médio,2024-07-19
1921,Beatriz Carvalho,MT,Sinop,Centro-Oeste,B2C,Pequeno,2025-12-20
1922,Amanda Oliveira,MS,Três Lagoas,Centro-Oeste,B2B,Pequeno,2025-10-07
1923,Pedro Gomes,PR,Maringá,Sul,B2B,Grande,2025-11-28
1924,Bruno Oliveira,PE,Olinda,Nordeste,B2C,Grande,2025-06-06
1925,Carlos Santos,GO,Anápolis,Centro-Oeste,B2B,Grande,2023-08-12
1926,João Silva,MG,Uberlândia,Sudeste,B2C,Médio,2023-04-13
1927,Juliana Souza,CE,Fortaleza,Nordeste,B2C,Grande,2024-05-24
1928,Juliana Santos,RJ,Petrópolis,Sudeste,B2B,Grande,2023-08-16
1929,João Carvalho,DF,Brasília,Centro-Oeste,B2B,Pequeno,2024-03-25
1930,Felipe Costa,PE,Petrolina,Nordeste,B2C,Grande,2023-08-24
1931,Rafael Souza,PA,Belém,Norte,B2C,Pequeno,2023-04-19
1932,Fernanda Ribeiro,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2023-03-15
1933,Fernanda Ribeiro,MS,Corumbá,Centro-Oeste,B2B,Pequeno,2024-06-29
1934,Mariana Pereira,MT,Cuiabá,Centro-Oeste,B2B,Grande,2024-05-03
1935,Beatriz Gomes,RS,Porto Alegre,Sul,B2B,Pequeno,2023-05-15
1936,Lucas Carvalho,PE,Olinda,Nordeste,B2C,Médio,2025-12-25
1937,Larissa Ribeiro,MG, Contagem ,Sudeste,B2C,Pequeno,2023-07-26
1938,Juliana Souza,RJ, campos dos goytacazes ,Sudeste,B2C,Pequeno,2024-07-18
1939,Juliana Oliveira,DF,Brasília,Centro-Oeste,B2C,Pequeno,2024-04-08
1940,João Carvalho,SC,Chapecó,Sul,B2B,Grande,2025-04-08
1941,Larissa Carvalho,PE,Caruaru,Nordeste,B2B,Grande,2025-03-13
1942,Pedro Souza,SP,Santos,Sudeste,B2C,Grande,2025-03-15
1943,Larissa Souza,MT,Sinop,Centro-Oeste,B2C,Médio,2023-07-27
1944,Thiago Ribeiro,MS,Três Lagoas,Centro-Oeste,B2C,Médio,2024-03-26
1945,Camila Almeida,CE,Fortaleza,Nordeste,B2C,Pequeno,2024-07-03
1946,Felipe Almeida,MG,Uberlândia,Sudeste,B2C,Médio,2025-10-11
1947,Aline Carvalho,ES,Vila Velha,Sudeste,B2C,Pequeno,2024-02-26
1948,Amanda Gomes,ES,Vitória,Sudeste,B2C,Pequeno,2023-12-17
1949,Mateus Oliveira,PA,Santarém,Norte,B2C,Pequeno,2024-02-21
1950,Felipe Almeida,RJ,Rio de Janeiro,Sudeste,B2C,Médio,2024-12-12
1951,João Carvalho,MG,Belo Horizonte,Sudeste,B2B,Grande,2024-08-12
1952,Amanda Almeida,PR,Londrina,Sul,B2C,Médio,2024-08-12
1953,Mateus Almeida,DF,Brasília,Centro-Oeste,B2B,Pequeno,2023-01-07
1954,Mariana Santos,CE,Juazeiro do Norte,Nordeste,B2B,Pequeno,2023-07-13
1955,Mateus Gomes,SC,Chapecó,Sul,B2C,Médio,2024-01-15
1956,Felipe Costa,PE,Olinda,Nordeste,B2C,Pequeno,2025-10-27
1957,Lucas Costa,PE,Olinda,Nordeste,B2B,Pequeno,2025-09-03
1958,Thiago Pereira,ES,Cariacica,Sudeste,B2B,Médio,2024-09-17
1959,Felipe Gomes,PE,Olinda,Nordeste,B2C,Médio,2024-05-03
1960,Pedro Santos,MS,Campo Grande,Centro-Oeste,B2B,Médio,2023-12-15
1961,João Pereira,CE,Sobral,Nordeste,B2C,Pequeno,2024-10-07
1962,Patrícia Costa,SP,Ribeirão Preto,Sudeste,B2C,Pequeno,2023-05-23
1963,Felipe Almeida,RS,Caxias do Sul,Sul,B2C,Grande,2023-12-08
1964,Amanda Souza,PA,Ananindeua,Norte,B2B,Grande,2024-01-19
1965,Carlos Gomes,BA,Ilhéus,Nordeste,B2B,Médio,2024-11-11
1966,Carlos Almeida,GO,Goiânia,Centro-Oeste,B2C,Grande,2025-07-21
1967,Aline Ribeiro,PA,Belém,Norte,B2B,Pequeno,2023-10-18
1968,Camila Silva,RJ,Niterói,Sudeste,B2B,Grande,2023-01-27
1969,Beatriz Oliveira,SP,Campinas,Sudeste,B2B,Pequeno,2025-08-29
1970,Rafael Pereira,PA,Ananindeua,Norte,B2B,Médio,2025-05-26
1971,Beatriz Almeida,SC,Chapecó,Sul,B2B,Médio,2024-11-15
1972,João Ribeiro,ES,Cariacica,Sudeste,B2B,Pequeno,2023-02-12
1973,Larissa Silva,MT,Cuiabá,Centro-Oeste,B2B,Grande,2023-12-30
1974,Bruno Santos,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2024-06-24
1975,Carlos Silva,PE,Olinda,Nordeste,B2B,Médio,2023-06-07
1976,André Silva,MG,Uberlândia,Sudeste,B2B,Grande,2023-12-16
1977,Patrícia Silva,SC,Blumenau,Sul,B2B,Grande,2023-01-20
1978,Camila Santos,RJ,Campos dos Goytacazes,Sudeste,B2B,Pequeno,2024-12-22
1979,Felipe Costa,MT,Cuiabá,Centro-Oeste,B2B,Grande,2025-08-28
1980,Patrícia Ribeiro,DF,Brasília,Centro-Oeste,B2B,Grande,2023-01-03
1981,Fernanda Souza,PE,Recife,Nordeste,B2B,Grande,2025-09-27
1982,Lucas Santos,PA,Belém,Norte,B2B,Pequeno,2024-05-21
1983,Camila Gomes,PA,Ananindeua,Norte,B2C,Pequeno,2025-08-25
1984,Amanda Gomes,RJ,Campos dos Goytacazes,Sudeste,B2B,Médio,2023-08-13
1985,Bruno Gomes,MG,Contagem,Sudeste,B2B,Pequeno,2023-04-03
1986,Larissa Ribeiro,DF,Brasília,Centro-Oeste,B2B,Médio,2023-02-05
1987,Camila Costa,PE,Recife,Nordeste,B2B,Grande,2024-08-18
1988,Bruno Pereira,MT,Sinop,Centro-Oeste,B2C,Médio,2024-04-12
1989,Rafael Pereira,RS, santa maria ,Sul,B2C,Médio,2025-12-11
1990,Lucas Almeida,PA,Ananindeua,Norte,B2C,Grande,2025-10-27
1991,Mateus Oliveira,MT,Sinop,Centro-Oeste,B2C,Médio,2023-12-09
1992,Larissa Santos,SP,Campinas,Sudeste,B2C,Pequeno,2023-10-28
1993,André Santos,PA,Belém,Norte,B2C,Pequeno,2023-07-12
1994,Carlos Pereira,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2023-07-24
1995,Juliana Ribeiro,PR,Foz do Iguaçu,Sul,B2C,Pequeno,2024-09-15
1996,Lucas Silva,ES,Serra,Sudeste,B2C,Médio,2024-11-18
1997,Aline Oliveira,GO,Goiânia,Centro-Oeste,B2C,Médio,2025-07-15
1998,Bruno Carvalho,CE,Sobral,Nordeste,B2C,Grande,2025-10-01
1999,Lucas Santos,ES,Cariacica,Sudeste,B2C,Médio,2024-12-19
2000,Felipe Carvalho,MS,Corumbá,Centro-Oeste,B2C,Médio,2024-06-11
2001,Thiago Pereira,GO,Goiânia,Centro-Oeste,B2C,Médio,2025-09-23
2002,Juliana Almeida,SC,Chapecó,sul,B2C,Grande,2024-06-03
2003,Camila Gomes,MT,Rondonópolis,Centro-Oeste,B2C,Pequeno,2025-01-16
2004,Felipe Santos,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2025-07-28
2005,Patrícia Pereira,MS,Corumbá,Centro-Oeste,B2C,Grande,2023-01-28
2006,Beatriz Carvalho,PE,Recife,Nordeste,B2B,Grande,2024-12-23
2007,Fernanda Carvalho,RS,Caxias do Sul,Sul,B2C,Grande,2024-09-08
2008,Pedro Silva,PR,Maringá,Sul,B2C,Pequeno,2024-11-14
2009,Beatriz Costa,SP,Campinas,Sudeste,B2B,Médio,2025-11-26
2010,Renata Carvalho,MT,Sinop,Centro-Oeste,B2C,Grande,2025-09-18
2011,Amanda Pereira,SP,Santos,Sudeste,B2B,Pequeno,2023-08-19
2012,Thiago Souza,MG,Contagem,Sudeste,B2B,Grande,2024-07-06
2013,Aline Souza,PA,Santarém,Norte,B2B,Grande,2025-11-29
2014,Mariana Pereira,MT,Várzea Grande,Centro-Oeste,B2C,Grande,2023-02-12
2015,Mariana Pereira,CE,Sobral,Nordeste,B2C,Grande,2023-10-30
2016,Felipe Pereira,MT,Sinop,Centro-Oeste,B2C,Grande,2025-04-20
2017,Carlos Oliveira,RJ,Niterói,Sudeste,B2B,Pequeno,2024-03-27
2018,Beatriz Santos,RS,Pelotas,Sul,B2B,Médio,2023-10-18
2019,Mateus Carvalho,RJ,Campos dos Goytacazes,Sudeste,B2C,Médio,2025-01-01
2020,Fernanda Costa,MT,Sinop,Centro-Oeste,B2C,Médio,2025-10-16
2021,João Silva,PR,Maringá,Sul,B2C,Médio,2023-03-05
2022,Aline Pereira,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2024-05-15
2023,Felipe Almeida,SP,Campinas,Sudeste,B2C,Pequeno,2025-06-01
2024,Fernanda Almeida,PR,Londrina,Sul,B2B,Pequeno,2025-01-06
2025,Mateus Carvalho,MT,Rondonópolis,Centro-Oeste,B2B,Grande,2024-02-27
2026,Larissa Santos,MS,Campo Grande,Centro-Oeste,B2B,Grande,2023-07-02
2027,Mariana Santos,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Grande,2024-02-01
2028,Renata Gomes,MS,Dourados,Centro-Oeste,B2B,Médio,2025-02-12
2029,Camila Ribeiro,SP,Campinas,Sudeste,B2B,Grande,2023-08-10
2030,Thiago Oliveira,GO,Anápolis,Centro-Oeste,B2B,Médio,2024-07-14
2031,Renata Oliveira,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2025-07-09
2032,Thiago Souza,RS,Santa Maria,Sul,B2B,Médio,2025-12-15
2033,Aline Oliveira,ES,Vitória,Sudeste,B2C,Grande,2023-12-25
2034,Felipe Ribeiro,DF,Brasília,Centro-Oeste,B2B,Grande,2024-06-27
2035,Bruno Costa,SC,Chapecó,Sul,B2C,Pequeno,2024-12-15
2036,Rafael Santos,PR,Maringá,Sul,B2C,Grande,2024-11-09
2037,Camila Santos,PA,Santarém,Norte,B2C,Grande,2025-03-11
2038,Thiago Almeida,PR,Londrina,Sul,B2C,Pequeno,2025-05-04
2039,Mariana Costa,DF,Brasília,Centro-Oeste,B2C,Médio,2024-07-19
2040,Felipe Carvalho,ES,Vitória,Sudeste,B2B,Pequeno,2024-09-25
2041,Thiago Gomes,BA,Vitória da Conquista,Nordeste,B2B,Pequeno,2024-01-26
2042,Pedro Gomes,PE,Caruaru,Nordeste,B2C,Médio,2023-03-26
2043,Mateus Carvalho,CE,Sobral,Nordeste,B2C,Grande,2025-12-01
2044,Larissa Carvalho,MS,Dourados,Centro-Oeste,B2C,Médio,2024-12-04
2045,Rafael Gomes,MT,Várzea Grande,Centro-Oeste,B2B,Grande,2023-09-09
2046,Carlos Ribeiro,CE,Fortaleza,Nordeste,B2C,Grande,2025-06-06
2047,Pedro Almeida,DF,Brasília,Centro-Oeste,B2B,Médio,2025-07-20
2048,Beatriz Pereira,MT,Rondonópolis,Centro-Oeste,B2C,Pequeno,2024-12-11
2049,Juliana Silva,PA,Ananindeua,Norte,B2B,Médio,2024-08-13
2050,João Oliveira,RJ,Rio de Janeiro,Sudeste,B2C,Grande,2023-08-14
2051,Carlos Costa,GO,Anápolis,Centro-Oeste,B2B,Médio,2023-01-18
2052,Juliana Carvalho,PE,Recife,Nordeste,B2C,Médio,2025-10-18
2053,Patrícia Oliveira,RS,Caxias do Sul,Sul,B2B,Grande,2023-10-29
2054,Mariana Oliveira,RS,Santa Maria,Sul,B2B,Pequeno,2025-08-13
2055,Rafael Gomes,DF,Brasília,Centro-Oeste,B2B,Médio,2023-11-04
2056,Mariana Oliveira,CE,Sobral,Nordeste,B2B,Grande,2025-12-07
2057,Mariana Silva,RS,Pelotas,Sul,B2B,Grande,2024-08-16
2058,Lucas Gomes,PA,Belém,Norte,B2B,Médio,2023-11-30
2059,Felipe Santos,MS,Três Lagoas,Centro-Oeste,B2B,Pequeno,2024-09-13
2060,Bruno Carvalho,BA,Feira de Santana,Nordeste,B2C,Médio,2025-09-24
2061,Bruno Gomes,PR,Curitiba,Sul,B2C,Pequeno,2024-08-13
2062,Rafael Oliveira,MG,Belo Horizonte,Sudeste,B2C,Pequeno,2023-05-13
2063,Amanda Almeida,PA,Ananindeua,Norte,B2C,Pequeno,2024-08-26
2064,Juliana Almeida,MT,Sinop,Centro-Oeste,B2C,Pequeno,2023-02-01
2065,Juliana Gomes,SC,Florianópolis,Sul,B2B,Médio,2025-07-18
2066,Fernanda Silva,DF,Brasília,Centro-Oeste,B2B,Grande,2023-03-25
2067,Mateus Ribeiro,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2024-03-21
2068,Carlos Costa,GO,Goiânia,Centro-Oeste,B2B,Grande,2024-08-02
2069,Lucas Costa,SC,Florianópolis,Sul,B2B,Grande,2023-09-10
2070,  beatriz santos ,GO,Anápolis,Centro-Oeste,B2C,Grande,2023-04-19
2071,Lucas Silva,SP,São Paulo,Sudeste,B2C,Grande,2025-09-27
2072,André Santos,SC,Joinville,Sul,B2C,Médio,2024-09-18
2073,Camila Pereira,MG,Juiz de Fora,Sudeste,B2C,Pequeno,2023-01-11
2074,João Souza,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2025-05-31
2075,Fernanda Ribeiro,BA,Vitória da Conquista,Nordeste,B2B,Médio,2024-12-22
2076,Larissa Pereira,PR,Foz do Iguaçu,Sul,B2B,Grande,2023-01-02
2077,Bruno Souza,PR,Foz do Iguaçu,Sul,B2C,Grande,2023-04-13
2078,Mateus Pereira,BA,Salvador,Nordeste,B2B,Pequeno,2024-05-29
2079,Thiago Gomes,MS,Dourados,Centro-Oeste,B2C,Pequeno,2023-10-10
2080,Beatriz Carvalho,PE,Caruaru,Nordeeste,B2B,Pequeno,2024-12-18
2081,Beatriz Costa,SP,Santos,Sudeste,B2B,Grande,2024-08-03
2082,Juliana Oliveira,GO,Anápolis,Centro-Oeste,B2C,Grande,2025-10-25
2083,Mariana Gomes,MG,Belo Horizonte,Sudeste,B2B,Grande,2023-11-14
2084,Camila Santos,RS,Caxias do Sul,Sul,B2B,Pequeno,2023-06-26
2085,Bruno Almeida,SC,Chapecó,Sul,B2C,Médio,2024-07-08
2086,Lucas Santos,SP,Ribeirão Preto,Sudeste,B2B,Grande,2023-10-20
2087,André Oliveira,PA,Belém,Norte,B2C,Grande,2024-02-07
2088,Carlos Silva,DF,Brasília,Centro-Oeste,B2B,Grande,2025-06-03
2089,Larissa Ribeiro,SC,Chapecó,Sul,B2B,Médio,2023-06-15
2090,Bruno Souza,MG,Juiz de Fora,Sudeste,B2B,Grande,2024-08-18
2091,Camila Silva,RJ,Petrópolis,Sudeste,B2B,Médio,2024-03-24
2092,Fernanda Pereira,RJ,Niterói,Sudeste,B2B,Grande,2023-03-07
2093,Renata Carvalho,MT,Cuiabá,Centro-Oeste,B2B,Médio,2025-08-27
2094,Mateus Carvalho,SP,Santos,Sudeste,B2B,Grande,2024-12-27
2095,Mateus Souza,CE,Sobral,Nordeste,B2B,Pequeno,2024-05-24
2096,Lucas Silva,MG,Contagem,Sudeste,B2C,Pequeno,2025-03-02
2097,Pedro Almeida,MG,Juiz de Fora,Sudeste,B2C,Pequeno,2025-05-15
2098,Patrícia Almeida,BA,Feira de Santana,Nordeste,B2B,Pequeno,2025-03-28
2099,Pedro Ribeiro,PA,Santarém,Norte,B2B,Grande,2023-07-20
2100,Felipe Gomes,CE,Crato,Nordeste,B2C,Pequeno,2024-06-19
2101,João Santos,PA,Santarém,Norte,B2B,Médio,2024-09-10
2102,Lucas Pereira,MS,Dourados,Centro-Oeste,B2B,Pequeno,2024-09-28
2103,Juliana Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2023-12-21
2104,Beatriz Pereira,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2025-06-11
2105,Amanda Carvalho,RS,Santa Maria,Sul,B2B,Grande,2024-10-22
2106,João Almeida,MT, Sinop ,Centro-Oeste,B2C,Pequeno,2023-10-13
2107,Pedro Ribeiro,PR,Maringá,Sul,B2B,Médio,2024-02-13
2108,Amanda Souza,RJ,Rio de Janeiro,Sudeste,B2B,Pequeno,2024-05-27
2109,Thiago Souza,DF,Brasília,Centro-Oeste,B2C,Pequeno,2023-10-05
2110,Pedro Gomes,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2025-05-02
2111,Carlos Carvalho,CE,Fortaleza,Nordeste,B2C,Médio,2024-02-13
2112,Carlos Pereira,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2024-09-08
2113,Beatriz Santos,DF,Brasília,Centro-Oeste,B2B,Médio,2024-09-16
2114,Camila Almeida,ES,Serra,Sudeste,B2C,Médio,2023-06-25
2115,Thiago Oliveira,PA,Marabá,Norte,B2C,Pequeno,2024-08-31
2116,Mateus Ribeiro,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2025-08-02
2117,Aline Santos,MG,Uberlândia,Sudeste,B2C,Grande,2024-01-11
2118,Aline Costa,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2025-02-08
2119,André Silva,RJ,Rio de Janeiro,Sudeste,B2B,Pequeno,2025-06-13
2120,Lucas Souza,ES,Cariacica,Sudeste,B2B,Médio,2023-07-16
2121,Pedro Carvalho,SC,Florianópolis,Sul,B2B,Médio,2023-10-11
2122,Aline Oliveira,GO,Anápolis,Centro-Oeste,B2C,Pequeno,2025-12-14
2123,Rafael Ribeiro,MS,Campo Grande,Centro-Oeste,B2C,Grande,2025-06-24
2124,Rafael Souza,CE,Sobral,Nordeste,B2C,Médio,2024-10-03
2125,Felipe Santos,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Médio,2025-10-28
2126,Patrícia Pereira,PR,Foz do Iguaçu,Sul,B2B,Grande,2025-01-02
2127,Felipe Gomes,DF,Brasília,Centro-Oeste,B2C,Grande,2025-08-17
2128,Mateus Souza,DF,Brasília,Centro-Oeste,B2B,Pequeno,2024-12-26
2129,Bruno Silva,RJ,Petrópolis,Sudeste,B2C,Grande,2025-05-25
2130,Thiago Costa,CE,Fortaleza,Nordeste,B2B,Pequeno,2025-08-13
2131,Mariana Almeida,ES,Serra,Sudeste,B2B,Grande,2025-05-11
2132,Pedro Souza,MS,Dourados,Centro-Oeste,B2B,Médio,2025-04-20
2133,Mateus Silva,BA,Ilhéus,Nordeste,B2C,Pequeno,2025-08-02
2134,João Oliveira,CE,Crato,Nordeste,B2B,Pequeno,2023-02-26
2135,Mariana Costa,DF,Brasília,Centro-Oeste,B2B,Pequeno,2023-02-24
2136,Patrícia Carvalho,PR,Foz do Iguaçu,Sul,B2C,Grande,2025-05-12
2137,Felipe Souza,SC,Blumenau,Sul,B2B,Médio,2023-07-01
2138,Camila Costa,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2023-10-15
2139,Bruno Souza,BA,Feira de Santana,Nordeste,B2C,Pequeno,2024-09-11
2140,Fernanda Almeida,PR,Maringá,Sul,B2B,Pequeno,2024-05-11
2141,Patrícia Pereira,ES,Vitória,Sudeste,B2B,Pequeno,2025-11-14
2142,Fernanda Gomes,PA,Belém,Norte,B2C,Médio,2025-02-03
2143,Juliana Oliveira,ES,Serra,Sudeste,B2B,Grande,2023-09-18
2144,Pedro Oliveira,PR,Foz do Iguaçu,Sul,B2C,Médio,2024-08-23
2145,Mateus Oliveira,PA,Santarém,Norte,B2C,Pequeno,2023-04-20
2146,Pedro Almeida,SP,Santos,Sudeste,B2C,Médio,2025-03-15
2147,Larissa Gomes,RJ,Niterói,Sudeste,B2B,Pequeno,2023-09-15
2148,Larissa Gomes,CE,Fortaleza,Nordeste,B2C,Grande,2025-04-05
2149,Bruno Carvalho,PA,Marabá,Norte,B2B,Grande,2023-01-13
2150,Fernanda Costa,MT,Rondonópolis,Centro-Oeste,B2B,Grande,2025-08-05
2151,Amanda Silva,PA,Santarém,Norte,B2B,Pequeno,2025-11-26
2152,João Gomes,MG,Belo Horizonte,Sudeste,B2B,Médio,2025-07-31
2153,Aline Souza,SC,Florianópolis,Sul,B2C,Grande,2023-04-22
2154,Juliana Gomes,MG,Juiz de Fora,Sudeste,B2B,Pequeno,2023-06-23
2155,Mateus Souza,CE,Juazeiro do Norte,Nordeste,B2C,Pequeno,2023-04-23
2156,Felipe Costa,CE,Sobral,Nordeste,B2C,Médio,2024-07-07
2157,Lucas Ribeiro,RJ,Campos dos Goytacazes,Sudeste,B2B,Grande,2023-08-08
2158,Larissa Carvalho,CE,Fortaleza,Nordeste,B2C,Pequeno,2024-11-13
2159,André Costa,DF,Brasília,Centro-Oeste,B2C,Médio,2023-07-19
2160,Beatriz Ribeiro,PA,Marabá,Norte,B2B,Grande,2024-08-18
